"samp","chaoest","cover","coverage","l","size","comm","reps"
234,243.99982217164,234,1,1,56234,3,27
38.44797329632,38.4735945176687,38.442,1,-1,56234,4,27
69.7168552023527,69.8653426093675,69.68,1,0,56234,4,27
233,235.571382844136,231.462,1,1,56234,4,27
6.79040834124634,6.79080156031852,6.79,1,-1,1e+05,1,27
17.1675074284819,17.1777821775493,17.151,1,0,1e+05,1,27
120,120,118.791,1,1,1e+05,1,27
19.4349946965398,19.4385782332416,19.432,1,-1,1e+05,2,27
35.1697391375941,35.1907046614569,35.151,1,0,1e+05,2,27
119,119.166665,117.613,1,1,1e+05,2,27
19.9392094975974,19.9429865793766,19.939,1,-1,1e+05,3,27
48.9146902868253,48.975093961055,48.915,1,0,1e+05,3,27
236,244.99991,236,1,1,1e+05,3,27
38.5565391045933,38.5710251916134,38.555,1,-1,1e+05,4,27
69.3811239122683,69.465104023065,69.374,1,0,1e+05,4,27
237,239.0833125,236.587,1,1,1e+05,4,27
5.88235294117647,6.18749999999998,5.007,0.743,-1,100,1,28
10.3525131135365,13.2562409787023,7.041,0.743,0,100,1,28
23,50.885,9.946,0.743,1,100,1,28
12.9198966408269,14.6884272997032,11.673,0.74,-1,100,2,28
19.7387067994752,25.7206511107726,16.263,0.74,0,100,2,28
33,47.08,23.287,0.74,1,100,2,28
17.7935943060498,21.4285714285714,17.794,0.741,-1,100,3,28
27.3458280315109,47.0058701387271,27.346,0.741,0,100,3,28
42,125.655,42,0.741,1,100,3,28
27.6243093922652,37.7862595419846,25.985,0.741,-1,100,4,28
35.191943493669,52.1266824311547,32.544,0.741,0,100,4,28
45,71.62,40.468,0.741,1,100,4,28
6.95736175882745,7.20110957004161,6.81,0.848,-1,177,1,28
13.7178489143685,16.5998444254493,12.512,0.848,0,177,1,28
37,61.8587570621469,27.916,0.848,1,177,1,28
20.4363992172211,22.9734513274336,19.876,0.848,-1,177,2,28
30.5378144909821,37.8945210395454,28.975,0.848,0,177,2,28
51,67.8657105606258,46.154,0.848,1,177,2,28
26.3490328006728,30.7826086956522,26.349,0.848,-1,177,3,28
37.7157697278185,49.6770033405524,37.716,0.848,0,177,3,28
58,88.2033898305085,58,0.848,1,177,3,28
33.0823653643083,40.4571428571428,32.572,0.849,-1,177,4,28
46.2449411875148,59.7124779688664,45.219,0.849,0,177,4,28
64,79.909604519774,61.993,0.849,1,177,4,28
6.22388431812516,6.32884028484232,6.11,0.874,-1,316,1,28
13.7538614786904,15.5479478741869,12.315,0.874,0,316,1,28
49,69.1028481012658,33.21,0.874,1,316,1,28
17.9726421886249,18.9961832061069,16.973,0.874,-1,316,2,28
29.2174081613802,33.0232575824068,25.839,0.874,0,316,2,28
57,70.0947928653625,43.442,0.874,1,316,2,28
18.7911178020324,19.9159663865546,18.791,0.874,-1,316,3,28
37.1367157661588,46.9627848012262,37.137,0.874,0,316,3,28
81,137.962025316456,81,0.874,1,316,3,28
28.223855285472,30.8938547486033,27.534,0.873,-1,316,4,28
45.957270462417,55.4583438209419,43.636,0.873,0,316,4,28
81,105.920886075949,73.216,0.873,1,316,4,28
6.54707516272128,6.61245805369129,6.497,0.925,-1,562,1,28
14.9447311086334,16.2384159524997,14.109,0.925,0,562,1,28
63,83.534824605999,49.003,0.925,1,562,1,28
21.4334961997828,22.2436856215606,20.317,0.925,-1,562,2,28
33.8356940438726,37.0909973301523,30.484,0.925,0,562,2,28
67,98.4439501779359,50.139,0.925,1,562,2,28
14.6549740163326,15.0205812291567,14.655,0.925,-1,562,3,28
36.0132484879849,41.4828922368266,36.013,0.925,0,562,3,28
102,142.019572953737,102,0.925,1,562,3,28
37.980278980279,40.6605622904308,37.484,0.925,-1,562,4,28
58.2993135029414,67.3988665715473,56.827,0.925,0,562,4,28
105,151.203355363498,98.521,0.925,1,562,4,28
6.34002840332725,6.37410035220252,6.322,0.961,-1,1000,1,28
15.4392079083737,16.2868581419545,15.016,0.961,0,1000,1,28
78,96.8739642857143,67.435,0.961,1,1000,1,28
18.3385292499542,18.6624322809639,18.07,0.961,-1,1000,2,28
33.5618567100989,35.469826686075,32.131,0.961,0,1000,2,28
84,102.163636363636,71.246,0.961,1,1000,2,28
19.5350654424692,19.9043634190077,19.535,0.961,-1,1000,3,28
45.2711577871937,49.5319423086608,45.267,0.961,0,1000,3,28
127,163.178071428571,126.961,0.961,1,1000,3,28
36.0932649967516,37.4073241968095,36.093,0.961,-1,1000,4,28
61.0209849537945,67.223812600277,61.021,0.961,0,1000,4,28
130,180.6493,130,0.961,1,1000,4,28
6.36106516638697,6.38031405746412,6.342,0.975,-1,1778,1,28
15.3209506742648,15.7638762513791,14.901,0.975,0,1778,1,28
83,93.3156234934919,69.353,0.975,1,1778,1,28
19.5779082441538,19.7847508359738,19.304,0.975,-1,1778,2,28
34.4872540090492,35.4981060866739,33.153,0.975,0,1778,2,28
90,96.4963442069741,75.752,0.975,1,1778,2,28
19.0548992188253,19.2504904768288,19.055,0.975,-1,1778,3,28
46.0356016928742,48.9215407885103,46.036,0.975,0,1778,3,28
154,197.975253093363,154,0.975,1,1778,3,28
39.2911084043849,40.1564056939502,39.025,0.975,-1,1778,4,28
63.465333919427,66.9124118866035,62.47,0.975,0,1778,4,28
142,174.011397472375,132.884,0.975,1,1778,4,28
7.02054854157597,7.0339456346263,7.006,0.988,-1,3162,1,28
16.8928726251139,17.1730620099413,16.582,0.988,0,3162,1,28
96,99.114399357758,85.714,0.988,1,3162,1,28
19.4132367161014,19.5269839409214,19.259,0.988,-1,3162,2,28
34.5778913961171,35.2075786367828,33.767,0.988,0,3162,2,28
97,107.885445217514,83.736,0.988,1,3162,2,28
20.4741918441067,20.6011105339962,20.458,0.988,-1,3162,3,28
47.4761690331504,49.0466222411261,47.264,0.988,0,3162,3,28
175,190.01087622549,170.985,0.988,1,3162,3,28
39.7468634216929,40.2401182031194,39.747,0.988,-1,3162,4,28
69.0025297660671,71.6367182253412,69.003,0.988,0,3162,4,28
182,220.012974383302,182,0.988,1,3162,4,28
6.39555403804427,6.40169788487334,6.388,0.994,-1,5623,1,28
16.3428822646139,16.5077703416325,16.122,0.994,0,5623,1,28
104,108.570615583954,94.452,0.994,1,5623,1,28
18.5564270249681,18.6145567130747,18.464,0.994,-1,5623,2,28
33.3729010096655,33.7219689348484,32.852,0.994,0,5623,2,28
101,113.497776987373,90.436,0.994,1,5623,2,28
20.1744143681978,20.2434567781068,20.174,0.994,-1,5623,3,28
47.8655872553109,48.9381338367754,47.866,0.994,0,5623,3,28
192,235.192317268362,192,0.994,1,5623,3,28
38.9926055187298,39.2579043578905,38.883,0.994,-1,5623,4,28
70.5706361315915,71.9061864102536,69.991,0.994,0,5623,4,28
193,200.712913797922,185.35,0.994,1,5623,4,28
6.76579091622205,6.76969457093384,6.76,0.997,-1,10000,1,28
16.9586645778838,17.0623378620194,16.803,0.997,0,10000,1,28
111,117.749325,101.579,0.997,1,10000,1,28
19.2267685839216,19.2618802785239,19.178,0.997,-1,10000,2,28
34.3222144880764,34.5183227353122,34.041,0.997,0,10000,2,28
109,110.9998,100.5,0.997,1,10000,2,28
20.2736126766845,20.3127666317253,20.27,0.997,-1,10000,3,28
48.9328079349705,49.5543207320409,48.871,0.997,0,10000,3,28
212,240.035657692308,209.35,0.997,1,10000,3,28
38.3372667369005,38.4809584872085,38.337,0.997,-1,10000,4,28
68.7623558620261,69.6387477839327,68.762,0.997,0,10000,4,28
213,239.467941176471,213,0.997,1,10000,4,28
6.89851810793915,6.9008073232226,6.895,0.999,-1,17782,1,28
17.5176099607771,17.5776606467896,17.424,0.999,0,17782,1,28
117,119.666516702283,111.33,0.999,1,17782,1,28
18.899640248811,18.918685165207,18.868,0.999,-1,17782,2,28
34.5735316684433,34.6932287921194,34.38,0.999,0,17782,2,28
112,119.99955010685,104.089,0.999,1,17782,2,28
19.7969962113927,19.8179465441134,19.797,0.999,-1,17782,3,28
48.3804480171359,48.7467297518856,48.38,0.999,0,17782,3,28
221,265.080854234619,221,0.999,1,17782,3,28
38.2838266933839,38.364270245662,38.269,0.999,-1,17782,4,28
69.2966828790349,69.767925095637,69.21,0.999,0,17782,4,28
220,231.570777833122,216.879,0.999,1,17782,4,28
6.76264561198389,6.76387826855462,6.761,1,-1,31622,1,28
17.1390240360465,17.1709658557513,17.098,1,0,31622,1,28
117,117.249992094112,114.536,1,1,31622,1,28
19.177698233302,19.1887290965573,19.167,1,-1,31622,2,28
34.7227439371729,34.790053705652,34.655,1,0,31622,2,28
117,120.999873505787,113.691,1,1,31622,2,28
20.1292458489443,20.1414304849613,20.129,1,-1,31622,3,28
48.6599626635701,48.8447767579229,48.651,1,0,31622,3,28
228,233.499826070457,227.497,1,1,31622,3,28
38.6895665983066,38.7357363308949,38.69,1,-1,31622,4,28
69.6920504262241,69.9586100767483,69.692,1,0,31622,4,28
226,234.999715388021,226,1,1,31622,4,28
6.79753365902178,6.79823454628731,6.797,1,-1,56234,1,28
17.2946034841458,17.3130441681912,17.267,1,0,56234,1,28
120,120,118.609,1,1,56234,1,28
19.5910292783243,19.5975083538064,19.585,1,-1,56234,2,28
35.3626974357244,35.4005137825779,35.327,1,0,56234,2,28
117,119.249959988619,114.484,1,1,56234,2,28
20.0582991884282,20.065099584479,20.058,1,-1,56234,3,28
49.1607879588388,49.2672899137068,49.154,1,0,56234,3,28
235,238.999928868656,234.494,1,1,56234,3,28
38.358251339983,38.3837514882138,38.358,1,-1,56234,4,28
69.3088847663581,69.4594373611906,69.309,1,0,56234,4,28
235,239.049927979514,235,1,1,56234,4,28
6.81182064282247,6.81221656058996,6.811,1,-1,1e+05,1,28
17.3247178961217,17.3350847966072,17.308,1,0,1e+05,1,28
120,120,118.724,1,1,1e+05,1,28
19.3957343527793,19.3993030327184,19.391,1,-1,1e+05,2,28
35.1008587764607,35.1216960844519,35.073,1,0,1e+05,2,28
119,119,117.816,1,1,1e+05,2,28
20.2265510448508,20.2304406997551,20.227,1,-1,1e+05,3,28
49.3981078778679,49.4599187820195,49.398,1,0,1e+05,3,28
239,247.166585,239,1,1,1e+05,3,28
38.549544402595,38.5640251631547,38.548,1,-1,1e+05,4,28
69.7361064557881,69.8206928856302,69.726,1,0,1e+05,4,28
235,239.499955,234.311,1,1,1e+05,4,28
8.09061488673139,8.71478873239434,6.884,0.692,-1,100,1,29
14.5717729568666,18.3550097299097,9.93,0.692,0,100,1,29
29,41.1275,14.099,0.692,1,100,1,29
19.1570881226054,23.4597156398104,15.982,0.692,-1,100,2,29
26.19774211049,37.3608835232865,20.114,0.692,0,100,2,29
38,66.2857142857143,25.235,0.692,1,100,2,29
22.5225225225225,28.7790697674418,21.874,0.693,-1,100,3,29
32.609854528531,50.7168262182645,30.986,0.693,0,100,3,29
47,79.34,43.479,0.693,1,100,3,29
25.6410256410256,34.1379310344827,25.641,0.692,-1,100,4,29
36.3277085689364,61.0455257803188,36.328,0.692,0,100,4,29
50,97.5695,50,0.692,1,100,4,29
6.68994234465087,6.91344873501996,6.32,0.78,-1,177,1,29
13.8209925962859,18.7649422301729,10.818,0.78,0,177,1,29
42,119.957062146893,21.23,0.78,1,177,1,29
16.2242361470741,17.7605473204105,14.716,0.781,-1,177,2,29
26.8547449025693,33.8027894590833,21.937,0.781,0,177,2,29
48,75.406779661017,32.786,0.781,1,177,2,29
23.5026256564141,26.9480968858131,23.503,0.781,-1,177,3,29
43.134806647025,62.0539285171624,43.135,0.781,0,177,3,29
71,115.482552342971,71,0.781,1,177,3,29
32.8052356020942,40.0411311053984,32.026,0.781,-1,177,4,29
47.1285416380503,68.8375166223872,45.276,0.781,0,177,4,29
69,127.576271186441,64.568,0.781,1,177,4,29
6.78461747520044,6.91154006388002,6.712,0.886,-1,316,1,29
15.6711879635724,18.5665517012392,14.625,0.886,0,316,1,29
54,105.90664556962,42.598,0.886,1,316,1,29
19.4575214341387,20.6686046511628,18.419,0.886,-1,316,2,29
30.1182132397252,33.724163143939,27.057,0.886,0,316,2,29
56,64.5063291139241,43.828,0.886,1,316,2,29
20.3870967741935,21.7241379310345,20.387,0.886,-1,316,3,29
37.8674029999705,48.2636448844104,37.867,0.886,0,316,3,29
76,156.743670886076,76,0.886,1,316,3,29
29.3004694835681,32.1927554980595,28.859,0.886,-1,316,4,29
46.475630647897,56.5419260025964,45.076,0.886,0,316,4,29
80,111.931962025316,75.142,0.886,1,316,4,29
6.72953509183108,6.79897351850257,6.675,0.927,-1,562,1,29
15.0506781464535,16.5169590108137,14.193,0.927,0,562,1,29
63,97.6604389086595,48.988,0.927,1,562,1,29
16.4040718811675,16.8672159212498,15.894,0.927,-1,562,2,29
29.0018243548273,31.5901810307776,26.66,0.927,0,562,2,29
67,89.522353202847,52.505,0.927,1,562,2,29
16.7024854574299,17.1834532374101,16.702,0.927,-1,562,3,29
39.5859588082736,45.5536500637383,39.586,0.927,0,562,3,29
103,141.136565836299,103,0.927,1,562,3,29
31.8841106400162,33.7416523972603,31.846,0.927,-1,562,4,29
53.3702794154534,61.574677568218,53.209,0.927,0,562,4,29
109,143.720717932849,108.136,0.927,1,562,4,29
6.43807218366532,6.47330974689939,6.407,0.96,-1,1000,1,29
14.5302456633401,15.2163459071526,13.984,0.96,0,1000,1,29
69,84.026625,56.061,0.96,1,1000,1,29
17.6572377017339,17.9566452169536,17.35,0.96,-1,1000,2,29
30.3008683366799,31.7615408420877,28.854,0.96,0,1000,2,29
77,86.8363076923077,63.829,0.96,1,1000,2,29
19.4613109139032,19.8277230866941,19.442,0.96,-1,1000,3,29
43.5123516394663,47.5052943027267,43.322,0.96,0,1000,3,29
122,159.962,120.052,0.96,1,1000,3,29
37.0068832802901,38.3905925755128,37.007,0.96,-1,1000,4,29
61.3622100009352,68.116819576481,61.362,0.96,0,1000,4,29
127,206.92,127,0.96,1,1000,4,29
6.17672321152937,6.19476969891849,6.162,0.979,-1,1778,1,29
15.3517110677297,15.8086111306811,15.001,0.979,0,1778,1,29
85,96.6298189998977,74.172,0.979,1,1778,1,29
19.8495811932539,20.0623936399888,19.644,0.979,-1,1778,2,29
34.1814823849754,35.3281016392626,33.177,0.979,0,1778,2,29
92,109.989876265467,79.387,0.979,1,1778,2,29
19.3079093629756,19.5089038727524,19.308,0.979,-1,1778,3,29
45.4181020773347,47.9301740097179,45.418,0.979,0,1778,3,29
152,173.223350757626,152,0.979,1,1778,3,29
39.6339610340764,40.5147979072631,39.52,0.979,-1,1778,4,29
67.9246451190602,71.6215884952398,67.429,0.979,0,1778,4,29
156,173.15106259039,151.975,0.979,1,1778,4,29
6.89080701386812,6.9036726270072,6.879,0.988,-1,3162,1,29
17.6691079099324,18.0333861151879,17.372,0.988,0,3162,1,29
102,122.636328725038,90.592,0.988,1,3162,1,29
19.5283542909376,19.6434955898307,19.403,0.988,-1,3162,2,29
34.1581968784188,34.7554736643187,33.505,0.988,0,3162,2,29
97,103.497944339026,85.05,0.988,1,3162,2,29
18.8591314976403,18.966287913289,18.853,0.988,-1,3162,3,29
46.7063172800422,48.3164064699477,46.615,0.988,0,3162,3,29
176,197.400637196336,174.115,0.988,1,3162,3,29
38.9694815369145,39.4432684566937,38.969,0.988,-1,3162,4,29
68.7540380751225,71.3983495769184,68.754,0.988,0,3162,4,29
183,223.251971946274,183,0.988,1,3162,4,29
6.65257571119127,6.65927119938693,6.646,0.994,-1,5623,1,29
16.5825836525879,16.7611701924403,16.398,0.994,0,5623,1,29
108,114.721026735432,97.842,0.994,1,5623,1,29
18.6734945302086,18.7323822311871,18.588,0.994,-1,5623,2,29
33.8963111953382,34.2482619108639,33.391,0.994,0,5623,2,29
105,111.048924061889,93.217,0.994,1,5623,2,29
19.3641833275662,19.4276434495745,19.364,0.994,-1,5623,3,29
46.2391092564693,47.2749816815492,46.239,0.994,0,5623,3,29
192,235.192317268362,192,0.994,1,5623,3,29
38.1746660726424,38.4287707901283,38.097,0.994,-1,5623,4,29
67.8946738055343,69.2291996042117,67.489,0.994,0,5623,4,29
188,206.379083804961,180.972,0.994,1,5623,4,29
6.79205340618761,6.79599007359978,6.787,0.998,-1,10000,1,29
17.5103505374303,17.6162824868802,17.38,0.998,0,10000,1,29
113,117.082925,105.743,0.998,1,10000,1,29
19.3741904010186,19.4098580104537,19.327,0.998,-1,10000,2,29
34.6974427147949,34.894582027011,34.434,0.998,0,10000,2,29
106,110.082925,98.629,0.998,1,10000,2,29
19.5030391585921,19.5391962255878,19.498,0.998,-1,10000,3,29
46.9784044331371,47.5029361668924,46.897,0.998,0,10000,3,29
202,211.49905,199.157,0.998,1,10000,3,29
38.7249275456606,38.8715849841156,38.725,0.998,-1,10000,4,29
69.9169256555011,70.7567165222431,69.917,0.998,0,10000,4,29
209,226.359375,209,0.998,1,10000,4,29
6.73478774864865,6.73696057576596,6.733,0.999,-1,17782,1,29
17.205393629015,17.2657148683646,17.163,0.999,0,17782,1,29
118,121.599797548082,114.229,0.999,1,17782,1,29
19.2654387865655,19.2852494577007,19.253,0.999,-1,17782,2,29
34.635230524034,34.7534490550213,34.559,0.999,0,17782,2,29
114,118.083103700371,110.124,0.999,1,17782,2,29
19.4774998195156,19.497761327947,19.476,0.999,-1,17782,3,29
48.0195585000425,48.3301134863378,47.994,0.999,0,17782,3,29
216,221.999662580137,215.045,0.999,1,17782,3,29
38.9211374344113,39.0043210697424,38.921,0.999,-1,17782,4,29
70.2122183224499,70.6780064972176,70.212,0.999,0,17782,4,29
223,227.260629948213,223,0.999,1,17782,4,29
6.81324765353512,6.81450044056575,6.812,1,-1,31622,1,29
17.4664395774284,17.4995878381916,17.429,1,0,31622,1,29
118,118.999968376447,115.508,1,1,31622,1,29
19.3048172247893,19.3159989024535,19.297,1,-1,31622,2,29
34.893571631587,34.9644407395376,34.846,1,0,31622,2,29
118,126.999715388021,114.779,1,1,31622,2,29
20.0422287251314,20.0543054675379,20.042,1,-1,31622,3,29
49.0074219232199,49.1933851691854,49.007,1,0,31622,3,29
225,233.642583825004,225,1,1,31622,3,29
38.7345034620276,38.7807819969417,38.735,1,-1,31622,4,29
70.0296426246727,70.2951075118738,70.03,1,0,31622,4,29
228,233.041507231252,227.999,1,1,31622,4,29
6.78907564385157,6.78977463766269,6.788,1,-1,56234,1,29
17.3194197197272,17.3377249862181,17.288,1,0,56234,1,29
119,119,117.458,1,1,56234,1,29
19.2158697450695,19.222096466131,19.208,1,-1,56234,2,29
34.9046855987245,34.9417895721766,34.856,1,0,56234,2,29
119,119.249995554291,116.851,1,1,56234,2,29
19.8061681905522,19.8127942418181,19.804,1,-1,56234,3,29
48.8180746152288,48.9222520531351,48.782,1,0,56234,3,29
236,236.888873081924,234.33,1,1,56234,3,29
38.2178932136728,38.2432045344721,38.218,1,-1,56234,4,29
69.0194540682667,69.1683785622903,69.019,1,0,56234,4,29
231,237.249888857275,231,1,1,56234,4,29
6.75241520927398,6.75280366246345,6.752,1,-1,1e+05,1,29
17.3048242350154,17.315170908295,17.291,1,0,1e+05,1,29
120,120,119.5,1,1,1e+05,1,29
19.400389974223,19.4039604143141,19.397,1,-1,1e+05,2,29
35.0881237372638,35.1089485050241,35.068,1,0,1e+05,2,29
119,119,118.325,1,1,1e+05,2,29
20.0625754939669,20.0664007050023,20.062,1,-1,1e+05,3,29
49.076651631501,49.1349107994953,49.062,1,0,1e+05,3,29
236,236.099999,235.545,1,1,1e+05,3,29
38.6098170880765,38.62434377839,38.61,1,-1,1e+05,4,29
69.8260332750027,69.9099890375277,69.826,1,0,1e+05,4,29
237,237.99999,237,1,1,1e+05,4,29
6.95410292072323,7.39910313901344,5.671,0.709,-1,100,1,30
11.9237223582702,17.7976090195626,7.54,0.709,0,100,1,30
27,107.19,10.136,0.709,1,100,1,30
17.0068027210884,20.2868852459016,13.903,0.713,-1,100,2,30
23.144262387547,31.0653256438295,17.492,0.713,0,100,2,30
33,57.255,21.84,0.713,1,100,2,30
16.5562913907285,19.6428571428571,16.143,0.712,-1,100,3,30
27.7201246889655,42.3589721349376,26.198,0.712,0,100,3,30
44,77.462,40.169,0.712,1,100,3,30
25.7731958762887,34.3749999999999,25.773,0.712,-1,100,4,30
36.1113432769211,59.6864266374632,36.111,0.712,0,100,4,30
49,95.255,49,0.712,1,100,4,30
6.82995421844343,7.06394557823129,6.623,0.809,-1,177,1,30
15.5951492553865,18.8768125583654,13.457,0.809,0,177,1,30
42,60.0790960451977,29.238,0.809,1,177,1,30
17.7100056529112,19.5678391959799,16.126,0.809,-1,177,2,30
27.3693193866627,33.5702538393023,23.073,0.809,0,177,2,30
46,66.135593220339,33.655,0.809,1,177,2,30
19.2556853103872,21.4841379310345,19.256,0.809,-1,177,3,30
36.6882305436419,51.5921026340028,36.688,0.809,0,177,3,30
64,111.894538606403,64,0.809,1,177,3,30
27.3615720524017,32.1818181818182,27.194,0.808,-1,177,4,30
41.885617187288,58.2555029918032,41.398,0.808,0,177,4,30
65,106.647979139505,63.677,0.808,1,177,4,30
6.63054448871182,6.75122083559414,6.397,0.852,-1,316,1,30
14.6813282115158,16.6992615050852,12.308,0.852,0,316,1,30
48,75.4752768987342,27.68,0.852,1,316,1,30
22.5510388437218,24.2071984435797,20.284,0.852,-1,316,2,30
34.2424042641005,38.2390235243572,28.714,0.852,0,316,2,30
57,64.1772151898734,41.946,0.852,1,316,2,30
16.8961082910321,17.7940650697175,16.896,0.852,-1,316,3,30
35.5846670054883,46.9213956539861,35.585,0.852,0,316,3,30
85,169.692672833496,85,0.852,1,316,3,30
34.3147766323024,38.3731688511951,33.258,0.851,-1,316,4,30
53.4601097931221,66.3150959989428,50.355,0.851,0,316,4,30
89,121.29746835443,79.489,0.851,1,316,4,30
6.64710834245307,6.71469949312094,6.569,0.927,-1,562,1,30
14.6010207926261,16.0925428016718,13.55,0.927,0,562,1,30
58,109.990658362989,41.375,0.927,1,562,1,30
17.405709247217,17.930050045496,16.925,0.927,-1,562,2,30
31.9265745586183,35.0283158704385,29.571,0.927,0,562,2,30
72,96.1569395017794,57.483,0.927,1,562,2,30
21.1890513887025,21.9800613496933,21.189,0.927,-1,562,3,30
43.8874058307419,50.616457091461,43.887,0.927,0,562,3,30
104,143.952592780885,104,0.927,1,562,3,30
38.4051556420233,41.1487862176978,37.96,0.927,-1,562,4,30
60.7991912968105,69.7210888204969,59.397,0.927,0,562,4,30
110,138.848576512456,104.425,0.927,1,562,4,30
6.36618283677107,6.40056381342897,6.342,0.957,-1,1000,1,30
15.8282894381154,16.7327369824562,15.279,0.957,0,1000,1,30
79,101.131692307692,65.914,0.957,1,1000,1,30
19.53125,19.9003984063744,19.105,0.957,-1,1000,2,30
33.8100226507262,35.5118671659499,31.919,0.957,0,1000,2,30
81,90.8363076923077,66.637,0.957,1,1000,2,30
18.2721824294694,18.5936569386539,18.272,0.957,-1,1000,3,30
44.110742663219,48.5270326967491,44.111,0.957,0,1000,3,30
131,172.980704545455,131,0.957,1,1000,3,30
38.7747188832881,40.2985074626864,38.295,0.957,-1,1000,4,30
64.0365938626294,69.9038227658358,62.305,0.957,0,1000,4,30
130,162.0013,121.008,0.957,1,1000,4,30
6.97208768911826,6.99559828359633,6.961,0.979,-1,1778,1,30
17.8910590650557,18.5531753039239,17.598,0.979,0,1778,1,30
98,118.559858589105,88.34,0.979,1,1778,1,30
19.6484846978097,19.8568699171663,19.402,0.979,-1,1778,2,30
33.6806896728371,34.597855893993,32.565,0.979,0,1778,2,30
86,90.542898046835,74.816,0.979,1,1778,2,30
18.8526275613654,19.0439525996649,18.853,0.979,-1,1778,3,30
43.2656235878868,45.66216866903,43.266,0.979,0,1778,3,30
142,174.799723898149,142,0.979,1,1778,3,30
36.9282994182651,37.6903421291215,36.81,0.979,-1,1778,4,30
64.8334015092875,68.5580669252628,64.295,0.979,0,1778,4,30
149,185.279583802025,144.172,0.979,1,1778,4,30
6.51118101006154,6.52255303487108,6.502,0.988,-1,3162,1,30
16.6090927106341,16.9378251006004,16.352,0.988,0,3162,1,30
101,115.722615145765,89.316,0.988,1,3162,1,30
18.9376463190114,19.045724608132,18.82,0.988,-1,3162,2,30
34.0919016881503,34.6864773778581,33.411,0.988,0,3162,2,30
101,104.332279148218,89.833,0.988,1,3162,2,30
18.3961685090599,18.4979697742508,18.394,0.988,-1,3162,3,30
45.3325493359473,46.9026663551312,45.304,0.988,0,3162,3,30
173,197.438697253095,172.336,0.988,1,3162,3,30
38.832656231794,39.3030577095491,38.833,0.988,-1,3162,4,30
67.929345526244,70.4451584073212,67.929,0.988,0,3162,4,30
176,213.98798228969,176,0.988,1,3162,4,30
6.69162927534594,6.69841064676813,6.685,0.993,-1,5623,1,30
17.1277087759649,17.3221127684556,16.928,0.993,0,5623,1,30
112,120.448497243464,100.959,0.993,1,5623,1,30
19.0969593449875,19.158630093816,18.992,0.993,-1,5623,2,30
34.2040271498868,34.5243350674663,33.639,0.993,0,5623,2,30
100,101.799679886182,89.23,0.993,1,5623,2,30
19.7682865908442,19.834501391003,19.768,0.993,-1,5623,3,30
47.8742132847066,48.9608195323608,47.874,0.993,0,5623,3,30
193,238.625217855237,193,0.993,1,5623,3,30
38.5374043363849,38.7964434299179,38.419,0.993,-1,5623,4,30
68.6697664016859,69.9402058950616,68.075,0.993,0,5623,4,30
185,195.524443778841,176.359,0.993,1,5623,4,30
6.84630457018215,6.8503098705025,6.842,0.998,-1,10000,1,30
17.6610535597398,17.7740119802428,17.538,0.998,0,10000,1,30
114,124.6656,107.274,0.998,1,10000,1,30
19.1555028396117,19.1903473646715,19.123,0.998,-1,10000,2,30
34.8498505699041,35.0607356989666,34.649,0.998,0,10000,2,30
113,117.082925,106.871,0.998,1,10000,2,30
19.8726639186747,19.9102436102634,19.865,0.998,-1,10000,3,30
49.362518949576,49.9094531670885,49.246,0.998,0,10000,3,30
206,211.6244375,202.821,0.998,1,10000,3,30
38.1488062857025,38.2910672557955,38.149,0.998,-1,10000,4,30
67.7390221755526,68.5544923539478,67.739,0.998,0,10000,4,30
201,230.38595,201,0.998,1,10000,4,30
6.75735708894841,6.75954578018151,6.755,0.999,-1,17782,1,30
17.2484041204905,17.3078903411578,17.179,0.999,0,17782,1,30
116,119.599797548082,110.129,0.999,1,17782,1,30
19.5889343293927,19.6094347790493,19.559,0.999,-1,17782,2,30
35.09281452928,35.2091171178207,34.922,0.999,0,17782,2,30
112,115.999775053425,107.049,0.999,1,17782,2,30
19.9491645060297,19.9704469583481,19.946,0.999,-1,17782,3,30
48.6880051529855,49.0181834895703,48.633,0.999,0,17782,3,30
220,231.635709246327,217.455,0.999,1,17782,3,30
37.7806639179062,37.8589766278565,37.781,0.999,-1,17782,4,30
68.3278860146641,68.7955085628396,68.328,0.999,0,17782,4,30
219,232.332583511416,219,0.999,1,17782,4,30
6.60395160777532,6.60512218381911,6.602,0.999,-1,31622,1,30
16.9663163251043,16.9983391110986,16.907,0.999,0,31622,1,30
119,119,115.672,0.999,1,31622,1,30
19.3456036658779,19.3568339496723,19.326,0.999,-1,31622,2,30
35.193973904646,35.2629168192737,35.078,0.999,0,31622,2,30
117,121.499857694011,110.746,0.999,1,31622,2,30
19.9701903108824,19.9821780949906,19.967,0.999,-1,31622,3,30
48.977746204934,49.1655317688467,48.924,0.999,0,31622,3,30
233,236.124901176396,230.036,0.999,1,31622,3,30
38.8667214869832,38.9133208951128,38.867,0.999,-1,31622,4,30
70.0045807580999,70.2869352172808,70.005,0.999,0,31622,4,30
230,246.199487698438,230,0.999,1,31622,4,30
6.76759552436728,6.76828972096891,6.767,1,-1,56234,1,30
17.2303574720258,17.2489974712918,17.216,1,0,56234,1,30
120,120.999982217164,118.495,1,1,56234,1,30
19.3881871006922,19.3945291103663,19.382,1,-1,56234,2,30
35.1065332928035,35.1433399545597,35.07,1,0,56234,2,30
118,118,117.179,1,1,56234,2,30
