"samp","chaoest","cover","coverage","cov_size","l","size","comm","reps"
122,168.62032627866,118.7,0.93,581,1,630,"comm4",19
14.9776466005454,15.2801689830405,14.671,0.925,344,-1,707,"comm1",19
26.2783468927263,28.4790209788507,24.455,0.925,344,0,707,"comm1",19
77,102.998888664377,57.642,0.925,344,1,707,"comm1",19
23.6413470179256,24.4246427872382,22.611,0.925,292,-1,707,"comm2",19
39.1552689220363,42.4156634535575,35.561,0.925,292,0,707,"comm2",19
81,105.465346534653,62.201,0.925,292,1,707,"comm2",19
34.3846048015409,36.0912509038323,34.385,0.925,707,-1,707,"comm3",19
56.4587429997137,65.4584426403472,56.459,0.925,707,0,707,"comm3",19
123,193.1256718529,123,0.925,707,1,707,"comm3",19
51.3244686312763,55.2637289636847,50.907,0.925,634,-1,707,"comm4",19
74.7721575936458,86.352388293738,73.648,0.925,634,0,707,"comm4",19
133,185.289571814324,127.797,0.925,634,1,707,"comm4",19
15.0814793550548,15.3541260241905,14.736,0.937,342,-1,794,"comm1",19
25.5959246652523,27.0508837654989,23.832,0.937,342,0,794,"comm1",19
71,80.0198756297229,53.754,0.937,342,1,794,"comm1",19
25.7783774942754,26.6098385597161,24.615,0.937,316,-1,794,"comm2",19
39.3126965554055,41.9257499711085,36.006,0.937,316,0,794,"comm2",19
79,95.0353344528407,62.185,0.937,316,1,794,"comm2",19
36.4119209887952,38.11392251816,36.246,0.937,720,-1,794,"comm3",19
57.8397330937372,65.760257209017,57.209,0.937,720,0,794,"comm3",19
120,193.540596137699,115.484,0.937,720,1,794,"comm3",19
52.257625994695,55.8688553682345,52.258,0.937,794,-1,794,"comm4",19
78.2720992974374,90.6348991473434,78.272,0.937,794,0,794,"comm4",19
140,223.228379513014,140,0.937,794,1,794,"comm4",19
15.4532731201215,15.7083713006617,15.219,0.951,457,-1,891,"comm1",19
25.3457751534251,26.7809335671182,24.136,0.951,457,0,891,"comm1",19
74,89.367348700682,59.595,0.951,457,1,891,"comm1",19
25.0348774873072,25.7297209604154,24.334,0.951,431,-1,891,"comm2",19
39.9416717130652,42.3568349302907,37.605,0.951,431,0,891,"comm2",19
84,96.0198279087168,68.954,0.951,431,1,891,"comm2",19
34.5210679653868,35.8721614041437,34.521,0.951,891,-1,891,"comm3",19
58.4501057837141,64.8835202923839,58.45,0.951,891,0,891,"comm3",19
131,166.811614083219,131,0.951,891,1,891,"comm3",19
49.3799216271693,52.2184907151325,49.142,0.951,818,-1,891,"comm4",19
75.6961853355619,84.8513816759676,75.003,0.951,818,0,891,"comm4",19
137,189.472292368126,133.526,0.951,818,1,891,"comm4",19
15.8634474443986,16.1030336245526,15.552,0.945,426,-1,1000,"comm1",19
26.6147599647845,28.0712862316835,24.968,0.945,426,0,1000,"comm1",19
79,96.6157,58.631,0.945,426,1,1000,"comm1",19
24.9725302167616,25.5865177748181,24.136,0.945,409,-1,1000,"comm2",19
41.0831581326627,43.6097806054712,38.075,0.945,409,0,1000,"comm2",19
90,110.1465,70.033,0.945,409,1,1000,"comm2",19
34.265350877193,35.4456429179675,34.265,0.945,1000,-1,1000,"comm3",19
59.0725175815286,66.1334200155462,59.073,0.945,1000,0,1000,"comm3",19
141,206.695108695652,141,0.945,1000,1,1000,"comm3",19
50.0300180108065,52.6121761112279,49.486,0.945,817,-1,1000,"comm4",19
78.2794268647752,86.7142646944387,76.571,0.945,817,0,1000,"comm4",19
148,185.193538461538,138.993,0.945,817,1,1000,"comm4",19
15.9142900485437,16.1288758944372,15.754,0.961,635,-1,1122,"comm1",19
26.6016867100429,27.943170168108,25.662,0.961,635,0,1122,"comm1",19
84,100.946421225833,70.915,0.961,635,1,1122,"comm1",19
25.9863760217984,26.5788005578801,25.34,0.961,523,-1,1122,"comm2",19
40.9510055116676,42.9867310990082,38.839,0.961,523,0,1122,"comm2",19
88,101.124655647383,73.584,0.961,523,1,1122,"comm2",19
37.9639324487334,39.2584430988201,37.848,0.961,1027,-1,1122,"comm3",19
62.2939963871817,67.8948715787507,61.82,0.961,1027,0,1122,"comm3",19
138,176.061285120109,134.451,0.961,1027,1,1122,"comm3",19
53.3380222015083,55.9502669039146,53.338,0.961,1122,-1,1122,"comm4",19
79.4977456856899,87.6265156482579,79.498,0.961,1122,0,1122,"comm4",19
147,203.890426758939,147,0.961,1122,1,1122,"comm4",19
15.0967680390735,15.2679926619678,14.931,0.962,633,-1,1258,"comm1",19
26.0966316136204,27.2195165175142,25.052,0.962,633,0,1258,"comm1",19
85,96.7553539698868,69.443,0.962,633,1,1258,"comm1",19
24.6098964326812,25.080985915493,24.093,0.962,587,-1,1258,"comm2",19
42.1188810838082,44.2896647352036,40.006,0.962,587,0,1258,"comm2",19
96,118.03247217806,79.541,0.962,587,1,1258,"comm2",19
39.4025495468579,40.6442708065595,39.403,0.962,1258,-1,1258,"comm3",19
66.0539207612599,72.0955996060812,66.054,0.962,1258,0,1258,"comm3",19
151,201.047141770927,151,0.962,1258,1,1258,"comm3",19
51.727920507289,53.9032587946552,51.203,0.962,1003,-1,1258,"comm4",19
81.1347175381048,87.5588642339867,79.511,0.962,1003,0,1258,"comm4",19
157,175.135572337043,148.897,0.962,1003,1,1258,"comm4",19
11.6279069767442,13.0263157894737,9.468,0.679,32,-1,100,"comm1",20
18.2112023274759,23.6052892436196,12.452,0.679,32,0,100,"comm1",20
32,46.08,16.387,0.679,32,1,100,"comm1",20
19.8412698412698,24.5049504950495,16.876,0.682,52,-1,100,"comm2",20
28.2562540833344,40.734707785873,22.134,0.682,52,0,100,"comm2",20
40,68.2857142857143,28.064,0.682,52,1,100,"comm2",20
26.3157894736842,35.3571428571428,26.316,0.681,100,-1,100,"comm3",20
36.6675748400736,68.2182380892896,36.668,0.681,100,0,100,"comm3",20
50,134.48,50,0.681,100,1,100,"comm3",20
29.940119760479,42.3076923076922,29.099,0.682,91,-1,100,"comm4",20
42.4404716691481,66.5771939021881,40.686,0.682,91,0,100,"comm4",20
54,78.4879411764706,51.264,0.682,91,1,100,"comm4",20
11.5933456561922,12.8164948453608,7.737,0.613,18,-1,112,"comm1",20
17.3253256034589,25.9772487631643,9.384,0.613,18,0,112,"comm1",20
30,156.857142857143,11.115,0.613,18,1,112,"comm1",20
17.5686274509804,20.6511627906977,11.762,0.623,26,-1,112,"comm2",20
23.2206195817787,29.6654543854299,13.88,0.623,26,0,112,"comm2",20
34,49.9279336734694,16.124,0.623,26,1,112,"comm2",20
25.3927125506073,32.544502617801,23.173,0.618,78,-1,112,"comm3",20
39.1178287922121,69.2510049563342,33.207,0.618,78,0,112,"comm3",20
56,127.357142857143,44.129,0.618,78,1,112,"comm3",20
39.9490445859873,61.5445544554455,39.949,0.618,112,-1,112,"comm4",20
52.974376823508,104.016731830947,52.974,0.618,112,0,112,"comm4",20
66,149.295048701299,66,0.618,112,1,112,"comm4",20
13.7181738366989,15.2859960552268,10.355,0.666,30,-1,125,"comm1",20
20.8455664197185,26.0782775497795,13.187,0.666,30,0,125,"comm1",20
35,50.9428571428571,16.507,0.666,30,1,125,"comm1",20
24.3001555209953,29.9227799227799,18.372,0.663,46,-1,125,"comm2",20
32.0934970305813,41.15724302177,22.501,0.663,46,0,125,"comm2",20
43,55.6976,26.814,0.663,46,1,125,"comm2",20
26.2605042016807,32.9787234042553,22.637,0.666,70,-1,125,"comm3",20
36.9071775776245,57.5393836971827,29.388,0.666,70,0,125,"comm3",20
53,108.8,37.608,0.666,70,1,125,"comm3",20
39.1604010025063,56.5693430656934,39.16,0.665,125,-1,125,"comm4",20
51.1054213175019,95.874188018848,51.105,0.665,125,0,125,"comm4",20
66,163.216,66,0.665,125,1,125,"comm4",20
14.416968817984,15.9450726978999,10.758,0.697,31,-1,141,"comm1",20
20.8921155189356,28.5981519965385,13.278,0.697,31,0,141,"comm1",20
37,103.193853427896,16.407,0.697,31,1,141,"comm1",20
22.1638795986622,26.1111111111112,17.264,0.695,49,-1,141,"comm2",20
30.1426451857714,38.6666093359213,21.382,0.695,49,0,141,"comm2",20
44,64.1063829787234,26.303,0.695,49,1,141,"comm2",20
31.4075829383886,40.1219512195123,25.331,0.697,67,-1,141,"comm3",20
39.7238649238725,54.9857973442521,30.44,0.697,67,0,141,"comm3",20
53,84.7730496453901,36.539,0.697,67,1,141,"comm3",20
45.7034482758621,67.1428571428573,45.703,0.696,141,-1,141,"comm4",20
58.8630073083268,99.8562327984662,58.863,0.696,141,0,141,"comm4",20
74,139.567375886525,74,0.696,141,1,141,"comm4",20
16.1474773609314,17.871757925072,13.224,0.723,48,-1,158,"comm1",20
25.0280171773148,32.2030836879383,17.618,0.723,48,0,158,"comm1",20
44,74.0585443037975,23.304,0.723,48,1,158,"comm1",20
29.9328537170264,36.6952662721893,23.941,0.722,67,-1,158,"comm2",20
38.1977174404571,48.8941514280082,28.958,0.722,67,0,158,"comm2",20
52,70.0667433831991,35.059,0.722,67,1,158,"comm2",20
36.1797101449275,46.6278195488721,30.088,0.722,83,-1,158,"comm3",20
45.0675440012034,61.4763256369015,36.105,0.722,83,0,158,"comm3",20
59,90.0522151898734,43.525,0.722,83,1,158,"comm3",20
48.9490196078431,70.4715909090908,48.949,0.722,158,-1,158,"comm4",20
60.7187291946233,102.560845926189,60.719,0.722,158,0,158,"comm4",20
77,164.443037974684,77,0.722,158,1,158,"comm4",20
13.8440123729563,14.9338446788111,10.593,0.754,34,-1,177,"comm1",20
19.4031222190454,23.4214455115403,13.063,0.754,34,0,177,"comm1",20
35,66.819209039548,16.334,0.754,34,1,177,"comm1",20
27.0777873811582,31.7877551020408,21.98,0.751,69,-1,177,"comm2",20
35.9996530118382,44.135286622633,27.539,0.751,69,0,177,"comm2",20
50,65.909604519774,34.183,0.751,69,1,177,"comm2",20
31.8708036622584,38.6501240694789,29.918,0.752,129,-1,177,"comm3",20
45.6578301854397,72.687566492971,41.124,0.752,129,0,177,"comm3",20
68,187.653483992467,57.032,0.752,129,1,177,"comm3",20
42.7407912687585,56.0287769784172,42.741,0.752,177,-1,177,"comm4",20
59.3863935491692,94.5847497742971,59.386,0.752,177,0,177,"comm4",20
80,160.210922787194,80,0.752,177,1,177,"comm4",20
15.3670935195964,16.569386038688,13.689,0.825,74,-1,199,"comm1",20
22.7192126775837,27.6941961569871,18.466,0.825,74,0,199,"comm1",20
42,77.9185929648241,26.579,0.825,74,1,199,"comm1",20
24.2801961986511,27.5153631284916,22.998,0.825,135,-1,199,"comm2",20
36.0814183810452,45.4054739626025,32.791,0.825,135,0,199,"comm2",20
58,81.9176652493235,48.481,0.825,135,1,199,"comm2",20
32.1697806661251,38.1802325581395,30.514,0.825,148,-1,199,"comm3",20
44.8294600056435,60.2683607469647,41.425,0.825,148,0,199,"comm3",20
65,113.753768844221,57.078,0.825,148,1,199,"comm3",20
40.952430196484,51.3046875,40.952,0.825,199,-1,199,"comm4",20
56.7746270425289,77.5693505079191,56.775,0.825,199,0,199,"comm4",20
78,110.07484792383,78,0.825,199,1,199,"comm4",20
14.6736500442608,15.6367656348705,13.815,0.83,111,-1,223,"comm1",20
23.5566362324642,29.0651434673405,20.373,0.83,111,0,223,"comm1",20
50,88.887331838565,34.718,0.83,111,1,223,"comm1",20
19.2673382409919,20.9949109414758,17.689,0.83,107,-1,223,"comm2",20
30.41015642385,37.1281510193041,25.872,0.83,107,0,223,"comm2",20
53,83.1143497757847,38.32,0.83,107,1,223,"comm2",20
35.5461043602573,42.0969387755103,34.611,0.83,190,-1,223,"comm3",20
47.7016007371519,65.3561322170862,45.792,0.83,190,0,223,"comm3",20
71,138.750373692078,65.614,0.83,190,1,223,"comm3",20
42.9068162208801,52.8910256410257,42.907,0.83,223,-1,223,"comm4",20
58.6272534011029,81.5255714668475,58.627,0.83,223,0,223,"comm4",20
82,137.289410141428,82,0.83,223,1,223,"comm4",20
12.1741062801932,12.7437043054427,10.794,0.802,65,-1,251,"comm1",20
20.5485977220602,24.6855037823612,15.478,0.802,65,0,251,"comm1",20
48,88.9789413773478,23.737,0.802,65,1,251,"comm1",20
21.0635239050485,22.9014598540146,17.56,0.801,72,-1,251,"comm2",20
30.8362961338686,36.7765296031197,23.451,0.801,72,0,251,"comm2",20
50,90.3386454183267,30.933,0.801,72,1,251,"comm2",20
28.7020501138952,32.2788065843621,26.945,0.801,158,-1,251,"comm3",20
43.5693902729069,54.7541732491006,38.645,0.801,158,0,251,"comm3",20
74,101.116533864542,58.796,0.801,158,1,251,"comm3",20
42.6547054840894,51.1827079934747,42.655,0.801,251,-1,251,"comm4",20
60.9926139571908,86.5669505919816,60.993,0.801,251,0,251,"comm4",20
93,162.16777335104,93,0.801,251,1,251,"comm4",20
14.0325217700373,14.7175458286569,13.196,0.855,119,-1,281,"comm1",20
23.3073158375845,27.2590477970222,20.001,0.855,119,0,281,"comm1",20
52,81.28430209569,34.594,0.855,119,1,281,"comm1",20
24.4083462132921,26.6350710900474,22.22,0.854,129,-1,281,"comm2",20
36.0904761753399,43.5305119029134,30.929,0.854,129,0,281,"comm2",20
60,103.926453143535,44.164,0.854,129,1,281,"comm2",20
38.4238442822384,44.3517474633596,35.968,0.854,186,-1,281,"comm3",20
51.7778109743314,61.7619083481459,47.214,0.854,186,0,281,"comm3",20
76,88.5504151838671,65.447,0.854,186,1,281,"comm3",20
45.1463693539165,53.5967302452316,45.146,0.854,281,-1,281,"comm4",20
62.4667167093608,84.157281275298,62.467,0.854,281,0,281,"comm4",20
91,160.792408066429,91,0.854,281,1,281,"comm4",20
14.6073727325922,15.2668711656441,13.788,0.867,133,-1,316,"comm1",20
23.8866517020959,27.3746877731874,20.719,0.867,133,0,316,"comm1",20
54,77.9693613348677,36.08,0.867,133,1,316,"comm1",20
26.7710455764075,29.1564147627416,25.014,0.868,170,-1,316,"comm2",20
39.5594725379509,48.1732591178491,35.16,0.868,170,0,316,"comm2",20
68,123.822784810127,52.615,0.868,170,1,316,"comm2",20
33.7807848443843,37.7045454545455,32.592,0.868,234,-1,316,"comm3",20
51.0960513039431,63.8206604519572,47.952,0.868,234,0,316,"comm3",20
83,132.34335443038,73.444,0.868,234,1,316,"comm3",20
46.4446511627907,54.2748091603053,46.445,0.867,316,-1,316,"comm4",20
68.0854302810127,87.8640079422977,68.085,0.867,316,0,316,"comm4",20
101,144.960443037975,101,0.867,316,1,316,"comm4",20
14.7291960507757,15.3252391464312,14.351,0.896,211,-1,354,"comm1",20
24.4759757543147,28.1568836289043,22.736,0.896,211,0,354,"comm1",20
58,91.7045197740113,45.508,0.896,211,1,354,"comm1",20
20.3039533376539,21.4785149535923,19.626,0.896,217,-1,354,"comm2",20
34.9169008885335,40.9918254666276,32.293,0.896,217,0,354,"comm2",20
67,107.385593220339,54.915,0.896,217,1,354,"comm2",20
43.6033402922756,49.5880952380953,43.603,0.896,354,-1,354,"comm3",20
62.2020631434567,77.1029651789318,62.202,0.896,354,0,354,"comm3",20
96,138.660399011299,96,0.896,354,1,354,"comm3",20
47.2890566037736,54.4259581881535,46.823,0.896,329,-1,354,"comm4",20
66.1525934522488,80.7991580855472,65.181,0.896,329,0,354,"comm4",20
98,126.818361581921,95.499,0.896,329,1,354,"comm4",20
13.1783693843594,13.5954224746171,12.342,0.89,124,-1,398,"comm1",20
20.3004374617658,22.162154388237,17.487,0.89,124,0,398,"comm1",20
48,63.9597989949749,30.047,0.89,124,1,398,"comm1",20
25.7735112268142,27.4888656924148,24.343,0.89,205,-1,398,"comm2",20
38.4940325494532,43.2236225165056,34.688,0.89,205,0,398,"comm2",20
70,83.2998324958124,55.468,0.89,205,1,398,"comm2",20
34.0947051226862,37.1953860640301,33.999,0.89,385,-1,398,"comm3",20
53.7579759084962,66.5453289234409,53.43,0.89,385,0,398,"comm3",20
97,158.478475711893,95.58,0.89,385,1,398,"comm3",20
40.8679050567595,45.4301322599195,40.868,0.89,398,-1,398,"comm4",20
63.7894640285471,79.1158377738177,63.789,0.89,398,0,398,"comm4",20
105,155.819359957683,105,0.89,398,1,398,"comm4",20
15.8853218335729,16.4350778403445,15.41,0.893,232,-1,446,"comm1",20
27.9034609300321,31.4251535121213,25.43,0.893,232,0,446,"comm1",20
70,95.9417040358744,53.177,0.893,232,1,446,"comm1",20
22.0625554569654,23.1586931155192,20.74,0.892,190,-1,446,"comm2",20
36.963153849199,41.0232494631967,32.552,0.892,190,0,446,"comm2",20
70,84.2536835361947,52.274,0.892,190,1,446,"comm2",20
39.436161776368,43.1644193127446,39.436,0.893,446,-1,446,"comm3",20
61.1090685696873,75.8348984711499,61.109,0.893,446,0,446,"comm3",20
109,180.838565022422,109,0.893,446,1,446,"comm3",20
49.481592039801,55.5316172355903,48.449,0.893,373,-1,446,"comm4",20
69.6923722419757,84.6822577350702,67.382,0.893,373,0,446,"comm4",20
110,159.330321814825,102.763,0.893,373,1,446,"comm4",20
14.3815389904314,14.7770174610665,14.072,0.912,275,-1,501,"comm1",20
24.2767003629577,26.7956278886091,22.629,0.912,275,0,501,"comm1",20
66,88.4883566200931,50.628,0.912,275,1,501,"comm1",20
23.5350210970464,24.6458087367178,22.244,0.912,219,-1,501,"comm2",20
36.7170201050103,40.2993008682628,33.021,0.912,219,0,501,"comm2",20
69,85.3763382326257,53.07,0.912,219,1,501,"comm2",20
33.6417370325694,35.9913793103448,33.642,0.912,501,-1,501,"comm3",20
52.1669475711019,61.2411843269581,52.167,0.912,501,0,501,"comm3",20
104,142.642714570858,104,0.912,501,1,501,"comm3",20
46.0298918026774,50.5856219709208,45.311,0.912,426,-1,501,"comm4",20
68.2732929470985,80.8799917385939,66.469,0.912,426,0,501,"comm4",20
111,156.034930139721,104.901,0.912,426,1,501,"comm4",20
14.1659490491568,14.5063955093402,13.461,0.895,174,-1,562,"comm1",20
23.189451061223,25.148337274208,20.124,0.895,174,0,562,"comm1",20
64,81.6019572953737,38.451,0.895,174,1,562,"comm1",20
26.6940500338066,27.9753327417924,24.294,0.895,178,-1,562,"comm2",20
39.558982547131,43.1486182737296,33.847,0.895,178,0,562,"comm2",20
72,90.0178825622776,50.557,0.895,178,1,562,"comm2",20
32.7979231568017,34.7686369651522,32.798,0.895,562,-1,562,"comm3",20
54.7403573730572,67.2429533785886,54.74,0.895,562,0,562,"comm3",20
117,225.587689056939,117,0.895,562,1,562,"comm3",20
43.5286659316428,47.0991933074396,42.188,0.895,396,-1,562,"comm4",20
68.3339990907539,79.4734015123705,64.343,0.895,396,0,562,"comm4",20
120,151.943060498221,105.632,0.895,396,1,562,"comm4",20
16.2225128750102,16.6248531632824,15.728,0.919,274,-1,630,"comm1",20
25.7954596514466,27.9011005487152,23.656,0.919,274,0,630,"comm1",20
69,88.500248015873,48.599,0.919,274,1,630,"comm1",20
22.2104085058758,22.9854988399072,21.411,0.919,299,-1,630,"comm2",20
38.3953076306045,41.6662178188692,35.153,0.919,299,0,630,"comm2",20
82,93.7460317460317,64.99,0.919,299,1,630,"comm2",20
35.2611940298507,37.2924901185771,35.261,0.919,630,-1,630,"comm3",20
58.9818763554105,69.1896268948917,58.982,0.919,630,0,630,"comm3",20
122,183.830272108844,122,0.919,630,1,630,"comm3",20
51.6796875,56.2085106382979,49.773,0.919,427,-1,630,"comm4",20
73.1891495878552,83.6182298997308,69.095,0.919,427,0,630,"comm4",20
118,154.067658730159,104.723,0.919,427,1,630,"comm4",20
13.9774894438075,14.2392309008958,13.825,0.939,442,-1,707,"comm1",20
23.5989771117493,25.5686363802566,22.649,0.939,442,0,707,"comm1",20
73,103.111195734958,60.058,0.939,442,1,707,"comm1",20
24.9662354527746,25.8435331883608,24.135,0.939,351,-1,707,"comm2",20
40.4379949506516,43.9482687886662,37.694,0.939,351,0,707,"comm2",20
81,111.207213578501,65.994,0.939,351,1,707,"comm2",20
39.2253786392529,41.4707544034563,39.219,0.939,705,-1,707,"comm3",20
65.6405058919896,74.8850599294676,65.617,0.939,705,0,707,"comm3",20
128,168.138798351885,127.878,0.939,705,1,707,"comm3",20
48.2992559667601,51.7674756274633,48.299,0.939,707,-1,707,"comm4",20
73.9831521625169,84.7347918001356,73.983,0.939,707,0,707,"comm4",20
132,173.963289186061,132,0.939,707,1,707,"comm4",20
14.7456612246807,15.0057673975215,14.623,0.946,535,-1,794,"comm1",20
25.5303679554843,27.5000889407649,24.71,0.946,535,0,794,"comm1",20
80,106.248150188917,68.471,0.946,535,1,794,"comm1",20
24.2140113688739,24.9442199508756,23.512,0.946,393,-1,794,"comm2",20
39.4261692653143,42.4489327533121,36.974,0.946,393,0,794,"comm2",20
83,111.535444404462,68.873,0.946,393,1,794,"comm2",20
38.7769713371878,40.7166321779619,38.777,0.946,794,-1,794,"comm3",20
62.9954830546166,71.1684978800144,62.995,0.946,794,0,794,"comm3",20
127,178.296424573188,127,0.946,794,1,794,"comm3",20
51.3719035202086,54.8564209792649,50.797,0.946,674,-1,794,"comm4",20
76.832256803629,85.8951379848937,75.34,0.946,674,0,794,"comm4",20
133,160.805844973666,127.146,0.946,674,1,794,"comm4",20
16.2951004741477,16.5800367985281,16.106,0.952,529,-1,891,"comm1",20
27.0974989324209,28.7702444406691,26.053,0.952,529,0,891,"comm1",20
80,96.5126964085297,67.149,0.952,529,1,891,"comm1",20
26.5947874443067,27.3822513812155,25.894,0.952,459,-1,891,"comm2",20
41.8167463691958,44.5404301024328,39.557,0.952,459,0,891,"comm2",20
87,103.647961092406,72.949,0.952,459,1,891,"comm2",20
40.4236977442843,42.2973117132495,40.044,0.952,734,-1,891,"comm3",20
62.4554511121936,68.3290257881714,61.252,0.952,734,0,891,"comm3",20
123,144.755555555556,116.345,0.952,734,1,891,"comm3",20
46.1424585876199,48.6079440970946,46.142,0.952,891,-1,891,"comm4",20
73.9146776303923,82.8159581818372,73.915,0.952,891,0,891,"comm4",20
141,184.974400085511,141,0.952,891,1,891,"comm4",20
14.5611276137224,14.7615107275843,14.421,0.954,582,-1,1000,"comm1",20
25.1546022744714,26.5084714067507,24.225,0.954,582,0,1000,"comm1",20
82,94.7241052631579,68.463,0.954,582,1,1000,"comm1",20
25.4258835494533,26.0631359248629,24.602,0.954,422,-1,1000,"comm2",20
40.8050042460862,43.0519821866005,38.163,0.954,422,0,1000,"comm2",20
84,100.0395,68.352,0.954,422,1,1000,"comm2",20
40.8931054224258,42.5940138142746,40.893,0.954,1000,-1,1000,"comm3",20
67.2321103395426,74.5796292347336,67.232,0.954,1000,0,1000,"comm3",20
144,188.03925,144,0.954,1000,1,1000,"comm3",20
46.5722801788376,48.7983587338802,46.335,0.954,899,-1,1000,"comm4",20
75.096875338397,83.0359002860736,74.286,0.954,899,0,1000,"comm4",20
145,183.166340909091,140.619,0.954,899,1,1000,"comm4",20
15.7758841073711,15.9866032843561,15.592,0.959,592,-1,1122,"comm1",20
27.4326466717131,28.7701239354915,26.309,0.959,592,0,1122,"comm1",20
85,97.8813661828368,71.028,0.959,592,1,1122,"comm1",20
28.4480701437223,29.1621145374449,27.742,0.959,550,-1,1122,"comm2",20
45.259316287118,47.8395253009013,42.949,0.959,550,0,1122,"comm2",20
95,115.148692810458,79.014,0.959,550,1,1122,"comm2",20
38.0143737166324,39.3124335812965,37.876,0.959,1010,-1,1122,"comm3",20
61.6875812435329,66.9547527084796,61.127,0.959,1010,0,1122,"comm3",20
137,165.545963840081,132.717,0.959,1010,1,1122,"comm3",20
52.563006263048,55.0973366041703,52.563,0.959,1122,-1,1122,"comm4",20
80.8384488393782,89.6564909537559,80.838,0.959,1122,0,1122,"comm4",20
153,219.066065062389,153,0.959,1122,1,1122,"comm4",20
15.6302617283951,15.8143251460117,15.465,0.962,656,-1,1258,"comm1",20
27.9111548400999,29.1224131537927,26.809,0.962,656,0,1258,"comm1",20
90,98.4932432432432,76,0.962,656,1,1258,"comm1",20
27.1247086247086,27.7004169148303,26.446,0.962,563,-1,1258,"comm2",20
42.5807650626675,44.6207669175115,40.363,0.962,563,0,1258,"comm2",20
93,109.396047116635,76.575,0.962,563,1,1258,"comm2",20
39.2364754301582,40.467448049954,39.236,0.962,1258,-1,1258,"comm3",20
62.9989069780535,68.7451898766559,62.999,0.962,1258,0,1258,"comm3",20
145,202.554213036566,145,0.962,1258,1,1258,"comm3",20
50.4129714576962,52.475808057344,49.726,0.962,931,-1,1258,"comm4",20
80.3935475338655,87.0422189889929,78.293,0.962,931,0,1258,"comm4",20
151,184.972972972973,140.599,0.962,931,1,1258,"comm4",20
12.2850122850123,13.8655462184874,9.976,0.671,33,-1,100,"comm1",21
19.36786245814,25.939611994099,13.253,0.671,33,0,100,"comm1",21
33,53.4364285714286,17.354,0.671,33,1,100,"comm1",21
19.8412698412698,24.5049504950495,16.876,0.673,52,-1,100,"comm2",21
28.6834426802795,38.6957918949656,22.445,0.673,52,0,100,"comm2",21
40,53.005,28.559,0.673,52,1,100,"comm2",21
29.2397660818713,40.9090909090908,27.517,0.674,82,-1,100,"comm3",21
38.4715703550517,60.2243307539482,35.346,0.674,82,0,100,"comm3",21
50,79.8523076923077,44.55,0.674,82,1,100,"comm3",21
38.4615384615385,61.8749999999999,38.462,0.673,100,-1,100,"comm4",21
47.3388592393835,79.808822519176,47.339,0.673,100,0,100,"comm4",21
57,92.937,57,0.673,100,1,100,"comm4",21
12.9319587628866,14.4895104895105,10.618,0.727,37,-1,112,"comm1",21
19.0985529057184,24.1759371021002,13.77,0.727,37,0,112,"comm1",21
32,47.9279336734694,17.95,0.727,37,1,112,"comm1",21
22.7246376811594,28.2545454545454,18.538,0.723,52,-1,112,"comm2",21
28.951479905719,37.9558581799086,22.463,0.723,52,0,112,"comm2",21
39,54.8571428571429,27.206,0.723,52,1,112,"comm2",21
29.8666666666667,40.3636363636363,29.508,0.726,107,-1,112,"comm3",21
38.8571643681012,61.6095768499526,38.187,0.726,107,0,112,"comm3",21
52,96.5982142857143,50.645,0.726,107,1,112,"comm3",21
34.2732240437158,48.9448818897637,34.273,0.725,112,-1,112,"comm4",21
43.9164853737471,70.1506875292429,43.916,0.725,112,0,112,"comm4",21
56,95.6841517857143,56,0.725,112,1,112,"comm4",21
12.7551020408163,14.0909090909091,9.81,0.681,30,-1,125,"comm1",21
19.5480361166378,27.2129371631692,12.509,0.681,30,0,125,"comm1",21
35,94.6853333333333,15.881,0.681,30,1,125,"comm1",21
16.2930135557873,18.5851318944844,13.955,0.682,53,-1,125,"comm2",21
27.3923451267346,41.0399670857701,20.236,0.682,53,0,125,"comm2",21
45,107,27.488,0.682,53,1,125,"comm2",21
24.6062992125984,30.392156862745,22.583,0.681,85,-1,125,"comm3",21
35.9711473687817,58.3755796838261,30.982,0.681,85,0,125,"comm3",21
54,121.518,42.444,0.681,85,1,125,"comm3",21
38.7717121588089,55.7553956834532,38.772,0.681,125,-1,125,"comm4",21
50.3298846092509,88.5394773743923,50.33,0.681,125,0,125,"comm4",21
65,137.145454545455,65,0.681,125,1,125,"comm4",21
13.8158443363447,15.2080123266564,12.547,0.773,67,-1,141,"comm1",21
22.0651929465834,29.2873654849089,18.083,0.773,67,0,141,"comm1",21
40,79.7163120567376,27.052,0.773,67,1,141,"comm1",21
16.097975708502,18.0438756855576,14.428,0.773,68,-1,141,"comm2",21
25.9725441419657,33.0686006866326,21.198,0.773,68,0,141,"comm2",21
42,62.1063829787234,29.762,0.773,68,1,141,"comm2",21
31.6073131955485,40.4508196721312,29.773,0.774,110,-1,141,"comm3",21
41.5490567720022,64.2674948878222,38.296,0.774,110,0,141,"comm3",21
56,133.843971631206,49.483,0.774,110,1,141,"comm3",21
27.5742024965326,34.0344827586207,27.574,0.774,141,-1,141,"comm4",21
40.3334444924527,59.6701889641188,40.333,0.774,141,0,141,"comm4",21
59,101.364066193853,59,0.774,141,1,141,"comm4",21
14.4133949191686,15.7598475222363,12.915,0.792,67,-1,158,"comm1",21
21.8462116086755,27.3089315556149,17.712,0.792,67,0,158,"comm1",21
